,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.backbone.k,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,config.model.backbone.moe_ratio,config.model.backbone.num_experts,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,Dataset
53,bin.model.main,['NVIDIA GeForce RTX 4090'],22765921,labels,57,1767,0:00:42.007712,,32768,12,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00012481760318221343,0.0,moe-mlp,8,3,688,0.28356043643619033,0.5,16,19409.234915369536,11266.697265625,0.86127262134083,-19409.234915369536,28911.370220036268,14478.6904296875,0.7195057962881505,-28911.370220036268,31921.850572922616,14914.359375,0.647024988848925,-31921.850572922616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
54,bin.model.main,['NVIDIA GeForce RTX 4090'],22765921,labels,57,2109,0:00:44.957986,,32768,3,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00012481760318221343,0.0,moe-mlp,8,3,688,0.28356043643619033,0.5,16,17275.725397215596,10411.193359375,0.890094882939532,-17275.725397215596,28615.838970751844,14322.7255859375,0.7252108801655006,-28615.838970751844,32404.50437824964,15006.3427734375,0.6362704215310144,-32404.50437824964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
55,bin.model.main,['NVIDIA GeForce RTX 4090'],22765921,labels,57,1425,0:00:38.200733,,32768,0,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00012481760318221343,0.0,moe-mlp,8,3,688,0.28356043643619033,0.5,16,20127.413345981644,11876.1865234375,0.8508163233685603,-20127.413345981644,28197.06651408972,14830.15234375,0.7331947387307212,-28197.06651408972,30609.132232064338,15097.177734375,0.6754587607411937,-30609.132232064338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
56,bin.model.main,['NVIDIA GeForce RTX 4090'],22765921,labels,57,2052,0:00:46.225389,,32768,13,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00012481760318221343,0.0,moe-mlp,8,3,688,0.28356043643619033,0.5,16,18518.03099684197,10745.779296875,0.8737198853413507,-18518.03099684197,29310.044694609387,14483.0927734375,0.7117166774024297,-29310.044694609387,31578.84760405294,14777.3779296875,0.6545697347042212,-31578.84760405294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
57,bin.model.main,['NVIDIA GeForce RTX 4090'],22765921,labels,57,570,0:00:27.753057,,32768,1,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00012481760318221343,0.0,moe-mlp,8,3,688,0.28356043643619033,0.5,16,25623.6153577125,14368.029296875,0.7582167897948946,-25623.6153577125,29190.54531864727,15794.93359375,0.7140625925156311,-29190.54531864727,31859.01341849744,16090.638671875,0.6484132387692063,-31859.01341849744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
58,bin.model.main,['NVIDIA GeForce RTX 4090'],22765921,labels,57,855,0:00:28.296277,,32768,9,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00012481760318221343,0.0,moe-mlp,8,3,688,0.28356043643619033,0.5,16,23550.33146263551,12792.884765625,0.7957606572106527,-23550.33146263551,29244.42100640736,14949.3095703125,0.7130061328079983,-29244.42100640736,31677.361506287107,15095.0673828125,0.6524111580977643,-31677.361506287107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
59,bin.model.main,['NVIDIA GeForce RTX 4090'],22765921,labels,57,855,0:00:29.109997,,32768,4,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00012481760318221343,0.0,moe-mlp,8,3,688,0.28356043643619033,0.5,16,24691.94913327014,13296.9755859375,0.7754794467163092,-24691.94913327014,29018.782331448714,15043.1455078125,0.717417709230125,-29018.782331448714,31977.68722093579,15349.376953125,0.6457891056210942,-31977.68722093579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
60,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1326,0:00:28.673791,,32768,7,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8704315110565111,,,,0.8570551205281745,,,,0.8570726613844358,0.8981355603029715,0.9354235145385588,0.9164003864159918,19775.0,0.7657740278796772,0.6655507731547904,0.7121535181236673,6273.0,0.8704315110565111,0.8319547940913243,0.8004871438466745,0.8142769522698295,26048.0,0.8662596430390231,0.8704315110565111,0.8672127096347514,26048.0,0.2832030000542915,0.9275666084838137,0.8904669260700389,0.9255813953488372,0.9076846802181457,4945.0,0.7319737800437,0.6409438775510204,0.6834410064603876,1568.0,0.8570551205281745,0.8112203530568693,0.7832626364499289,0.7955628433392667,6513.0,0.8523098167549308,0.8570551205281745,0.853698179304256,6513.0,0.3069642164732495,0.9140319019417678,0.8899089646659466,0.9276236429433052,0.9083750049218412,12435.0,0.7288339861404037,0.6289651586063443,0.6752267969295186,3846.0,0.8570726613844358,0.8093714754031751,0.7782944007748247,0.7918009009256799,16281.0,0.8518588223276848,0.8570726613844358,0.8532992719853831,16281.0,0.3089644772917177,0.9105149795054931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
61,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1632,0:00:32.264494,,32768,6,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8757294226044227,,,,0.861200675571933,,,,0.8562127633437749,0.9021104843415678,0.9381036662452592,0.9197550757331615,19775.0,0.7768052516411379,0.6791009086561454,0.7246746619035469,6273.0,0.8757294226044227,0.8394578679913529,0.8086022874507023,0.8222148688183541,26048.0,0.8719338978577764,0.8757294226044227,0.8727749069696029,26048.0,0.2742152796696441,0.9324963708772954,0.8936294564582116,0.9276036400404449,0.9102996626314744,4945.0,0.7405797101449275,0.6517857142857143,0.6933514246947082,1568.0,0.861200675571933,0.8171045833015695,0.7896946771630796,0.8018255436630913,6513.0,0.8567828416540921,0.861200675571933,0.8580695325708495,6513.0,0.30520914159504525,0.9146942257691751,0.890030911901082,0.9261761158021713,0.907743842364532,12435.0,0.7252319664771026,0.6300052002080083,0.6742729929038542,3846.0,0.8562127633437749,0.8076314391890923,0.7780906580050898,0.7910084176341932,16281.0,0.8511010707303538,0.8562127633437749,0.8525918930355124,16281.0,0.30764449701445684,0.9112437509161002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
62,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1020,0:00:26.230722,,32768,5,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8677441646191646,,,,0.8585905112851221,,,,0.8578711381364781,0.8966673144189662,0.9333501896333755,0.9146410961619466,19775.0,0.7587847730600292,0.6609277857484457,0.7064837692766465,6273.0,0.8677441646191646,0.8277260437394978,0.7971389876909105,0.8105624327192965,26048.0,0.8634618022128615,0.8677441646191646,0.8645116846312537,26048.0,0.2886457824169694,0.9246428022248542,0.8909832879906724,0.9271991911021233,0.9087305519770092,4945.0,0.7366495976591075,0.642219387755102,0.6862010221465076,1568.0,0.8585905112851221,0.81381644282489,0.7847092894286127,0.7974657870617584,6513.0,0.853827564600546,0.8585905112851221,0.855156729963463,6513.0,0.3041306001429784,0.9157762814428098,0.8911044130149162,0.927221552070768,0.9088042878537086,12435.0,0.7292040694195093,0.6336453458138326,0.6780745687256539,3846.0,0.8578711381364781,0.8101542412172127,0.7804334489423003,0.7934394282896813,16281.0,0.8528592977598375,0.8578711381364781,0.85429986553527,16281.0,0.3080026747456966,0.9113750838734797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
63,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1938,0:00:35.205395,,32768,11,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8801059582309583,,,,0.8582834331337326,,,,0.8549843375714022,0.9072588534533359,0.9379519595448799,0.9223501330217062,19775.0,0.7810492505353319,0.6977522716403635,0.7370548118211669,6273.0,0.8801059582309583,0.8441540519943339,0.8178521155926217,0.8297024724214366,26048.0,0.8768644723452033,0.8801059582309583,0.8777264555842452,26048.0,0.266624898332773,0.9362389209227111,0.8929269245799141,0.9241658240647118,0.9082778495478485,4945.0,0.7311827956989247,0.6505102040816326,0.6884913938575767,1568.0,0.8582834331337326,0.8120548601394194,0.7873380140731723,0.7983846217027126,6513.0,0.8539871435135251,0.8582834331337326,0.8553644206330097,6513.0,0.30776689529412565,0.9148019154577909,0.8913752913752914,0.9225572979493365,0.9066982809721399,12435.0,0.7176781002638523,0.6365054602184087,0.6746589499793303,3846.0,0.8549843375714022,0.8045266958195718,0.7795313790838726,0.790678615475735,16281.0,0.850343450762639,0.8549843375714022,0.8518844939198491,16281.0,0.3116661244228268,0.9103916235459228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
64,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1632,0:00:32.186819,,32768,2,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8758062039312039,,,,0.8570551205281745,,,,0.8594680916405626,0.9007948046912863,0.9399241466498104,0.9199435769259323,19775.0,0.7805688954562247,0.6736808544556033,0.7231967142979379,6273.0,0.8758062039312039,0.8406818500737554,0.8068025005527069,0.8215701456119351,26048.0,0.8718414444090556,0.8758062039312039,0.8725620862446742,26048.0,0.27489250708849,0.9318454484463042,0.8900116595413914,0.9261880687563195,0.9077395699137846,4945.0,0.7329919531821507,0.639030612244898,0.6827938671209541,1568.0,0.8570551205281745,0.811501806361771,0.7826093405006087,0.7952667185173694,6513.0,0.8522092797515419,0.8570551205281745,0.8535840560216983,6513.0,0.30388359681118465,0.9156499556344277,0.8917458111342753,0.9287494973864093,0.9098715827621522,12435.0,0.7339339339339339,0.6354654186167447,0.6811594202898551,3846.0,0.8594680916405626,0.8128398725341046,0.782107458001577,0.7955155015260036,16281.0,0.8544664990703656,0.8594680916405626,0.8558437603391773,16281.0,0.30803603156641424,0.9115492814324555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
65,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,2550,0:00:41.271096,,32768,14,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8842521498771498,,,,0.8569015814524796,,,,0.854861494994165,0.9035053929121726,0.9488748419721871,0.9256345115063019,19775.0,0.8085227272727272,0.6805356288857006,0.7390288236821604,6273.0,0.8842521498771498,0.85601406009245,0.8147052354289439,0.8323316675942312,26048.0,0.8806312274654495,0.8842521498771498,0.880695265509648,26048.0,0.25358777954308137,0.943684778321718,0.8862367661212704,0.9310414560161779,0.908086785009862,4945.0,0.7412746585735963,0.6230867346938775,0.6770616770616771,1568.0,0.8569015814524796,0.8137557123474334,0.7770640953550277,0.7925742310357695,6513.0,0.8513372444515709,0.8569015814524796,0.8524676587603988,6513.0,0.3136155756733653,0.9114681135345948,0.8860778902177247,0.9294732609569762,0.907256956709447,12435.0,0.7290701266604881,0.6136245449817993,0.6663843004376677,3846.0,0.854861494994165,0.8075740084391063,0.7715489029693878,0.7868206285735573,16281.0,0.8489885309252284,0.854861494994165,0.8503565061215675,16281.0,0.32079746456759434,0.9054840448543554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
66,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1326,0:00:29.334794,,32768,10,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8692414004914005,,,,0.8575157377552587,,,,0.8571340826730545,0.9035152590839619,0.9267256637168142,0.9149732887313395,19775.0,0.7486556808326106,0.6880280567511557,0.7170626349892008,6273.0,0.8692414004914005,0.8260854699582862,0.807376860233985,0.8160179618602701,26048.0,0.8662212582251348,0.8692414004914005,0.8673115284839333,26048.0,0.28454120221325613,0.9269298821046515,0.8974866415990501,0.917087967644085,0.9071814362872576,4945.0,0.7191780821917808,0.6696428571428571,0.6935270805812417,1568.0,0.8575157377552587,0.8083323618954155,0.793365412393471,0.8003542584342496,6513.0,0.8545589859640742,0.8575157377552587,0.8557443059714225,6513.0,0.30563615209626394,0.9152327386970968,0.8965868968222832,0.9189384800965018,0.9076250992851468,12435.0,0.7149321266968326,0.65730629225169,0.6849092386887022,3846.0,0.8571340826730545,0.805759511759558,0.7881223861740959,0.7962671689869245,16281.0,0.853675266952958,0.8571340826730545,0.8550137609242399,16281.0,0.3073379720243137,0.9122470439629808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
67,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1632,0:00:32.212153,,32768,8,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8725813882063882,,,,0.8576692768309535,,,,0.8512376389656655,0.9139665928758302,0.9186346396965867,0.9162946710045143,19775.0,0.7393065456902139,0.727403156384505,0.733306548814785,6273.0,0.8725813882063882,0.826636569283022,0.8230188980405458,0.8248006099096497,26048.0,0.871904151383379,0.8725813882063882,0.8722266239185127,26048.0,0.27767244028407245,0.9318230862385964,0.9050403225806452,0.9077856420626896,0.9064109035840485,4945.0,0.7063747585318738,0.6996173469387755,0.7029798141621274,1568.0,0.8576692768309535,0.8057075405562595,0.8037014945007326,0.804695358873088,6513.0,0.8572117329248071,0.8576692768309535,0.8574350171701728,6513.0,0.3115457817795764,0.9141182471471905,0.9007444168734491,0.9049457177322074,0.9028401797175865,12435.0,0.6879619852164731,0.6775871034841394,0.6827351323028557,3846.0,0.8512376389656655,0.7943532010449611,0.7912664106081735,0.792787656010221,16281.0,0.8504796154390943,0.8512376389656655,0.8508455840319986,16281.0,0.3134181138628796,0.9108118743728439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
68,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1326,0:00:29.367678,,32768,12,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8715064496314496,,,,0.857362198679564,,,,0.8561513420551563,0.8998636938954337,0.9347661188369153,0.9169829104348042,19775.0,0.7657101343988376,0.6720867208672087,0.7158502419560234,6273.0,0.8715064496314496,0.8327869141471357,0.803426419852062,0.8164165761954139,26048.0,0.8675562123720097,0.8715064496314496,0.8685452096759209,26048.0,0.28274879671228037,0.9279173460880143,0.8920343615775088,0.9239635995955511,0.9077182874739248,4945.0,0.7296908698777858,0.6473214285714286,0.6860425819533627,1568.0,0.857362198679564,0.8108626157276473,0.7856425140834898,0.7968804347136438,6513.0,0.8529502843496314,0.857362198679564,0.8543500230402934,6513.0,0.30654247533151213,0.9139750263098161,0.8920220616794842,0.9234418978689184,0.9074600916706179,12435.0,0.7206572769953051,0.6385855434217369,0.6771436448855804,3846.0,0.8561513420551563,0.8063396693373946,0.7810137206453276,0.7923018682780991,16281.0,0.8515411967513253,0.8561513420551563,0.8530532951387554,16281.0,0.3085938912748572,0.910369741689547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
69,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1020,0:00:26.209262,,32768,3,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8708154176904177,,,,0.8578228159066482,,,,0.8599594619495117,0.8964151125712629,0.9382553729456384,0.9168581523484792,19775.0,0.7717757009345795,0.6582177586481747,0.710487825862514,6273.0,0.8708154176904177,0.8340954067529212,0.7982365657969066,0.8136729891054966,26048.0,0.8663988721997596,0.8708154176904177,0.8671590945303566,26048.0,0.2861308170698333,0.9255379999326877,0.8907252576317325,0.9263902932254803,0.9082077716098335,4945.0,0.7343065693430657,0.6415816326530612,0.6848196051735874,1568.0,0.8578228159066482,0.8125159134873992,0.7839859629392707,0.7965136883917104,6513.0,0.8530675725040449,0.8578228159066482,0.854427233459667,6513.0,0.30511950133518784,0.914757936794536,0.8912691685289358,0.9301166063530358,0.9102786085314024,12435.0,0.7369854721549637,0.6331253250130006,0.6811188811188811,3846.0,0.8599594619495117,0.8141273203419497,0.7816209656830182,0.7956987448251418,16281.0,0.8548233054827903,0.8599594619495117,0.8561450595093181,16281.0,0.30509937442468327,0.9126596837094232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
70,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1938,0:00:35.147278,,32768,0,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8781864250614251,,,,0.8604329801934593,,,,0.8573183465389104,0.9013635044966638,0.9427054361567636,0.9215710507452357,19775.0,0.7888557584793142,0.6747967479674797,0.7273820774980667,6273.0,0.8781864250614251,0.845109631487989,0.8087510920621217,0.8244765641216512,26048.0,0.8742688680268068,0.8781864250614251,0.8748055628314039,26048.0,0.2679321301863756,0.9358557766584582,0.8904798761609907,0.9306370070778565,0.9101156926727973,4945.0,0.7449814126394052,0.639030612244898,0.6879505664263645,1568.0,0.8604329801934593,0.8177306444001979,0.7848338096613772,0.799033129549581,6513.0,0.8554512271817422,0.8604329801934593,0.8566296005563523,6513.0,0.3054232990426758,0.915544909824395,0.8888632518074142,0.9293928427824688,0.9086763376184299,12435.0,0.7322354376334248,0.624284971398856,0.6739649122807019,3846.0,0.8573183465389104,0.8105493447204195,0.7768389070906624,0.7913206249495659,16281.0,0.8518636465428012,0.8573183465389104,0.8532313316698454,16281.0,0.30986176971978385,0.9105863752041035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
71,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1938,0:00:35.438332,,32768,13,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8780328624078624,,,,0.857362198679564,,,,0.8551071801486395,0.9045135503996881,0.9384070796460177,0.9211486436176813,19775.0,0.779826464208243,0.6877092300334768,0.7308767471410419,6273.0,0.8780328624078624,0.8421700073039655,0.8130581548397473,0.8260126953793616,26048.0,0.8744858288211049,0.8780328624078624,0.8753264842734721,26048.0,0.26780550437396583,0.9353319012330451,0.8902059852312476,0.9263902932254803,0.9079377663264294,4945.0,0.733723482077542,0.6396683673469388,0.6834752981260647,1568.0,0.857362198679564,0.8119647336543948,0.7830293302862095,0.7957065322262471,6513.0,0.8525329367213427,0.857362198679564,0.853898590810051,6513.0,0.30805165545825947,0.9146887445574792,0.8899984517727202,0.9245677523120225,0.9069538121721296,12435.0,0.7210823669342848,0.6305252210088403,0.6727701484255791,3846.0,0.8551071801486395,0.8055404093535026,0.7775464866604314,0.7898619802988543,16281.0,0.8500960340902299,0.8551071801486395,0.8516334773788593,16281.0,0.3137729037628065,0.9093922510418712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
72,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1224,0:00:30.510700,,32768,1,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8707002457002457,,,,0.8595117457392907,,,,0.8578097168478594,0.8957499155772106,0.9389633375474083,0.9168477187438279,19775.0,0.7730776461740929,0.6555077315479038,0.7094547964113181,6273.0,0.8707002457002457,0.8344137808756518,0.797235534547656,0.813151257577573,26048.0,0.866207411509115,0.8707002457002457,0.8669023946578391,26048.0,0.2843543239968687,0.9276128242505003,0.8912621359223301,0.9282103134479271,0.9093610698365527,4945.0,0.7395451210564931,0.6428571428571429,0.6878198567041965,1568.0,0.8595117457392907,0.8154036284894115,0.785533728152535,0.7985904632703746,6513.0,0.8547363752422084,0.8595117457392907,0.856025184347295,6513.0,0.3040653379234272,0.915396659169229,0.8889913899138991,0.9299557700040209,0.909012302008411,12435.0,0.7338832875038191,0.624544981799272,0.6748138783537013,3846.0,0.8578097168478594,0.8114373387088591,0.7772503759016465,0.7919130901810562,16281.0,0.8523507804999094,0.8578097168478594,0.8536884805370017,16281.0,0.30670446644009763,0.9114481314274685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
73,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1122,0:00:27.333011,,32768,9,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8685119778869779,,,,0.8581298940580377,,,,0.858731036177139,0.8966906055900621,0.9344627054361567,0.9151870836738231,19775.0,0.7617647058823529,0.6606089590307668,0.7075898574233758,6273.0,0.8685119778869779,0.8292276557362075,0.7975358322334618,0.8113884705485994,26048.0,0.864197125519943,0.8685119778869779,0.8651925581720934,26048.0,0.2876322802955503,0.9251390513756403,0.8909196966750924,0.926592517694641,0.908406026962728,4945.0,0.7350364963503649,0.642219387755102,0.685500340367597,1568.0,0.8581298940580377,0.8129780965127287,0.7844059527248715,0.7969531836651624,6513.0,0.8533909298841862,0.8581298940580377,0.8547416454824323,6513.0,0.3035339749499623,0.9155254354016632,0.8912221107079441,0.9283474065138722,0.9094060185914606,12435.0,0.7322716346153846,0.6336453458138326,0.6793978254809032,3846.0,0.858731036177139,0.8117468726616643,0.7809963761638523,0.794401922036182,16281.0,0.853673831667837,0.858731036177139,0.8550720396771924,16281.0,0.3078489674431875,0.9108355230871881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
