,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.k,config.model.share_training_batches,config.model.backbone.type,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.train.7.precision,metrics.train.7.recall,metrics.train.7.f1-score,metrics.train.7.support,metrics.train.8.precision,metrics.train.8.recall,metrics.train.8.f1-score,metrics.train.8.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.val.7.precision,metrics.val.7.recall,metrics.val.7.f1-score,metrics.val.7.support,metrics.val.8.precision,metrics.val.8.recall,metrics.val.8.f1-score,metrics.val.8.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,metrics.test.7.precision,metrics.test.7.recall,metrics.test.7.f1-score,metrics.test.7.support,metrics.test.8.precision,metrics.test.8.recall,metrics.test.8.f1-score,metrics.test.8.support,Dataset
702,bin.model.main,['NVIDIA A100-SXM4-80GB'],2655728,probs,56,840,0:00:08.704762,,32768,1,32,16,-1,1.0,True,True,data/classif-num-medium-3-wine,noisy-quantile,,AdamW,0.0015518376225801072,0.0,tabm,32,False,MLP,5,752,0.0,,,,0.9753777280358142,,,,0.8130434782608695,,,,0.7932960893854749,0.9897142857142858,0.9611542730299667,0.9752252252252251,901.0,0.9616228070175439,0.989841986455982,0.9755283648498332,886.0,0.9753777280358142,0.9756685463659148,0.9754981297429743,0.9753767950375292,1787.0,0.9757864456889287,0.9753777280358142,0.9753755227671405,1787.0,0.11653977554709265,0.9981322483420729,0.8240740740740741,0.7876106194690266,0.8054298642533937,113.0,0.8032786885245902,0.8376068376068376,0.8200836820083682,117.0,0.8130434782608695,0.8136763812993322,0.8126087285379321,0.8127567731308809,230.0,0.8134955518597713,0.8130434782608695,0.8128841976330982,230.0,0.4991915107656729,0.8768625671280539,0.8166666666666667,0.7452471482889734,0.779324055666004,263.0,0.7744107744107744,0.8394160583941606,0.8056042031523643,274.0,0.7932960893854749,0.7955387205387205,0.792331603341567,0.7924641294091841,537.0,0.7951059320705502,0.7932960893854749,0.7927332929309252,537.0,0.4807417501779588,0.8698481862840333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wine
703,bin.model.main,['NVIDIA A100-SXM4-80GB'],2655728,probs,56,2352,0:00:13.244480,,32768,9,32,16,-1,1.0,True,True,data/classif-num-medium-3-wine,noisy-quantile,,AdamW,0.0015518376225801072,0.0,tabm,32,False,MLP,5,752,0.0,,,,1.0,,,,0.808695652173913,,,,0.8081936685288641,1.0,1.0,1.0,901.0,1.0,1.0,1.0,886.0,1.0,1.0,1.0,1.0,1787.0,1.0,1.0,1.0,1787.0,0.009088341083822532,1.0,0.7948717948717948,0.8230088495575221,0.8086956521739128,113.0,0.8230088495575221,0.7948717948717948,0.8086956521739128,117.0,0.808695652173913,0.8089403222146585,0.8089403222146585,0.8086956521739128,230.0,0.809184992255404,0.808695652173913,0.8086956521739128,230.0,0.6022514928594991,0.8770894788593904,0.82,0.779467680608365,0.7992202729044835,263.0,0.7979094076655052,0.8357664233576643,0.8163992869875223,274.0,0.8081936685288641,0.8089547038327526,0.8076170519830146,0.8078097799460029,537.0,0.8087284500937587,0.8081936685288641,0.8079857288798142,537.0,0.593910016158005,0.8816782770392162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wine
704,bin.model.main,['NVIDIA A100-SXM4-80GB'],2655728,probs,56,2184,0:00:12.721737,,32768,4,32,16,-1,1.0,True,True,data/classif-num-medium-3-wine,noisy-quantile,,AdamW,0.0015518376225801072,0.0,tabm,32,False,MLP,5,752,0.0,,,,0.9994404029099049,,,,0.8173913043478261,,,,0.8007448789571695,0.9988913525498891,1.0,0.9994453688297282,901.0,1.0,0.9988713318284425,0.9994353472614342,886.0,0.9994404029099049,0.9994456762749446,0.9994356659142212,0.9994403580455813,1787.0,0.9994410233057919,0.9994404029099049,0.9994404001058846,1787.0,0.008252725512008107,1.0,0.808695652173913,0.8230088495575221,0.8157894736842104,113.0,0.8260869565217391,0.811965811965812,0.8189655172413793,117.0,0.8173913043478261,0.817391304347826,0.817487330761667,0.8173774954627948,230.0,0.8175425330812854,0.8173913043478261,0.8174051132328572,230.0,0.6219497915510896,0.8797367823916497,0.8223140495867769,0.7566539923954373,0.788118811881188,263.0,0.7830508474576271,0.843065693430657,0.8119507908611598,274.0,0.8007448789571695,0.8026824485222019,0.7998598429130471,0.800034801371174,537.0,0.802280311442667,0.8007448789571695,0.8002788905413598,537.0,0.6110414287294983,0.8825317088063057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wine
705,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,4200,0:00:12.302468,,32768,7,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7455908393548834,0.5493330359458923,0.6987384767871974,-0.7455908393548834,0.7728129475827894,0.5732340812683105,0.6821539358793682,-0.7728129475827894,0.8098063199701812,0.5958431363105774,0.6449055289498955,-0.8098063199701812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
706,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,5960,0:00:24.144561,,32768,6,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7338035876512096,0.5430367588996887,0.7081886282805432,-0.7338035876512096,0.7686171548703267,0.5731345415115356,0.6855959285856214,-0.7686171548703267,0.8075715759017696,0.5956053733825684,0.6468626661378385,-0.8075715759017696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
707,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,4000,0:00:11.910353,,32768,5,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7457268896457568,0.5502877235412598,0.6986285486382731,-0.7457268896457568,0.7706896974580066,0.5731092095375061,0.6838980766991746,-0.7706896974580066,0.8079870408052864,0.595427393913269,0.6464992607079489,-0.8079870408052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
708,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,2880,0:00:08.953829,,32768,11,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7511686915163057,0.5561956763267517,0.6942140924058611,-0.7511686915163057,0.7734366908213689,0.5763884782791138,0.6816406910960431,-0.7734366908213689,0.810282873339566,0.5993785262107849,0.6444875054385457,-0.810282873339566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
709,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,4400,0:00:12.853120,,32768,2,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7450520298217911,0.5504154562950134,0.6991737558895875,-0.7450520298217911,0.7721758869923504,0.5740374326705933,0.6826777461104763,-0.7721758869923504,0.8098476105262554,0.59712815284729,0.6448693624771165,-0.8098476105262554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
710,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,5200,0:00:14.848448,,32768,14,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7347654562690862,0.5420013070106506,0.7074231378832432,-0.7347654562690862,0.767186654706128,0.5704458951950073,0.6867651086038467,-0.767186654706128,0.8062222853044521,0.5931795239448547,0.6480417597123556,-0.8062222853044521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
711,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,3240,0:00:09.908696,,32768,10,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7528263322914117,0.5542078018188477,0.6928630089582408,-0.7528263322914117,0.7735366757703876,0.5733005404472351,0.6815583586024594,-0.7735366757703876,0.8105536770822455,0.5958974361419678,0.6442498398389864,-0.8105536770822455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
712,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,5040,0:00:14.499198,,32768,8,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7360730121357807,0.5425124168395996,0.7063809027643778,-0.7360730121357807,0.7696253530214339,0.5721015334129333,0.684770583483804,-0.7696253530214339,0.8077046763255569,0.5939879417419434,0.6467462784372218,-0.8077046763255569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
713,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,4320,0:00:12.594588,,32768,12,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7433730845307207,0.5451851487159729,0.7005280362223012,-0.7433730845307207,0.7695929023328145,0.5691602826118469,0.6847971453446782,-0.7695929023328145,0.8084006332290223,0.5919072031974792,0.6461372537113301,-0.8084006332290223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
714,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,4880,0:00:14.051018,,32768,3,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7395791649141282,0.5475963354110718,0.7035770091382599,-0.7395791649141282,0.7709604149958875,0.574779748916626,0.6836759833232708,-0.7709604149958875,0.8085716355105448,0.5972033143043518,0.6459875229275507,-0.8085716355105448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
715,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,5240,0:00:15.077025,,32768,0,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7378823953859255,0.542125940322876,0.7049355808790193,-0.7378823953859255,0.7668172156365918,0.5680245161056519,0.6870667159095313,-0.7668172156365918,0.806410675894084,0.5913437008857727,0.6478772496480804,-0.806410675894084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
716,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,3160,0:00:09.713290,,32768,13,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7521372383926301,0.5543712973594666,0.6934250436758331,-0.7521372383926301,0.7732908321765071,0.5734050273895264,0.6817607530916623,-0.7732908321765071,0.8094627391729121,0.5958905816078186,0.6452068174552952,-0.8094627391729121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
717,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,4520,0:00:14.872608,,32768,1,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7419872616139713,0.5453992486000061,0.7016436098226028,-0.7419872616139713,0.7703330805197741,0.570550262928009,0.684190545648427,-0.7703330805197741,0.808045353338953,0.5927056074142456,0.6464482032281262,-0.808045353338953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
718,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,3840,0:00:11.467231,,32768,9,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7479950411295605,0.5539417266845703,0.6967924913308345,-0.7479950411295605,0.7689933639755944,0.5735434293746948,0.6852880790311369,-0.7689933639755944,0.8065996875488978,0.5959548950195312,0.6477121524014902,-0.8065996875488978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
719,bin.model.main,['NVIDIA A100-SXM4-80GB'],74880,labels,40,5680,0:00:16.033632,,32768,4,256,16,-1,1.0,True,True,data/regression-num-medium-0-fifa,noisy-quantile,,AdamW,0.00132410528090939,0.00011851546960527411,tabm,32,False,MLP,2,192,0.07399636574211232,0.7381783872931222,0.5432717204093933,0.7046988423433775,-0.7381783872931222,0.7711561059909523,0.572598934173584,0.6835153703644992,-0.7711561059909523,0.8090808893724025,0.5939381122589111,0.6455414488409014,-0.8090808893724025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifa
720,bin.model.main,['NVIDIA A100-SXM4-80GB'],175344,labels,40,560,0:00:04.227161,,32768,7,256,16,-1,1.0,True,True,data/regression-cat-medium-0-OnlineNewsPopularity,noisy-quantile,,AdamW,0.0024634522237801802,0.0,tabm,32,False,MLP,2,304,0.16925470278005467,0.7960212846742538,0.5894507169723511,0.26809914920272093,-0.7960212846742538,0.8434824342690671,0.6276834011077881,0.156242206784461,-0.8434824342690671,0.8576851616516016,0.633097231388092,0.15695165102433173,-0.8576851616516016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OnlineNewsPopularity
721,bin.model.main,['NVIDIA A100-SXM4-80GB'],175344,labels,40,640,0:00:04.503841,,32768,6,256,16,-1,1.0,True,True,data/regression-cat-medium-0-OnlineNewsPopularity,noisy-quantile,,AdamW,0.0024634522237801802,0.0,tabm,32,False,MLP,2,304,0.16925470278005467,0.7907213205159229,0.5825584530830383,0.2778128450382761,-0.7907213205159229,0.8430432432561495,0.6239577531814575,0.1571207174758691,-0.8430432432561495,0.8579184586585142,0.6298232674598694,0.1564929186498608,-0.8579184586585142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OnlineNewsPopularity
722,bin.model.main,['NVIDIA A100-SXM4-80GB'],175344,labels,40,720,0:00:04.840989,,32768,5,256,16,-1,1.0,True,True,data/regression-cat-medium-0-OnlineNewsPopularity,noisy-quantile,,AdamW,0.0024634522237801802,0.0,tabm,32,False,MLP,2,304,0.16925470278005467,0.7821055496087211,0.5767647624015808,0.29346513388365036,-0.7821055496087211,0.8433102062004443,0.6247422099113464,0.15658680160151772,-0.8433102062004443,0.8574166265166279,0.6296461224555969,0.15747946944869773,-0.8574166265166279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OnlineNewsPopularity
723,bin.model.main,['NVIDIA A100-SXM4-80GB'],175344,labels,40,640,0:00:04.290010,,32768,11,256,16,-1,1.0,True,True,data/regression-cat-medium-0-OnlineNewsPopularity,noisy-quantile,,AdamW,0.0024634522237801802,0.0,tabm,32,False,MLP,2,304,0.16925470278005467,0.7892187360432378,0.5816076993942261,0.2805549352859804,-0.7892187360432378,0.843481126966463,0.6250967979431152,0.15624476740347693,-0.843481126966463,0.8577212286859938,0.6300734281539917,0.1568807196452089,-0.8577212286859938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OnlineNewsPopularity
724,bin.model.main,['NVIDIA A100-SXM4-80GB'],175344,labels,40,560,0:00:04.242870,,32768,2,256,16,-1,1.0,True,True,data/regression-cat-medium-0-OnlineNewsPopularity,noisy-quantile,,AdamW,0.0024634522237801802,0.0,tabm,32,False,MLP,2,304,0.16925470278005467,0.796555099602583,0.5875439047813416,0.2671172452773344,-0.796555099602583,0.8438565928627518,0.6256198883056641,0.15549345542776294,-0.8438565928627518,0.8577760907560382,0.6309158802032471,0.15677289051101329,-0.8577760907560382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OnlineNewsPopularity
725,bin.model.main,['NVIDIA A100-SXM4-80GB'],175344,labels,40,520,0:00:03.908613,,32768,14,256,16,-1,1.0,True,True,data/regression-cat-medium-0-OnlineNewsPopularity,noisy-quantile,,AdamW,0.0024634522237801802,0.0,tabm,32,False,MLP,2,304,0.16925470278005467,0.7993816892032346,0.5895195603370667,0.26190672330427356,-0.7993816892032346,0.8433902468028974,0.6247164011001587,0.15642667350969008,-0.8433902468028974,0.8577935666633513,0.6302330493927002,0.1567385256658379,-0.8577935666633513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OnlineNewsPopularity
726,bin.model.main,['NVIDIA A100-SXM4-80GB'],175344,labels,40,440,0:00:03.622185,,32768,10,256,16,-1,1.0,True,True,data/regression-cat-medium-0-OnlineNewsPopularity,noisy-quantile,,AdamW,0.0024634522237801802,0.0,tabm,32,False,MLP,2,304,0.16925470278005467,0.8054496711077176,0.5955390930175781,0.2506587371351625,-0.8054496711077176,0.8437899120922199,0.6267045140266418,0.15562693219380264,-0.8437899120922199,0.8586392807971768,0.6332802772521973,0.1550748875706236,-0.8586392807971768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OnlineNewsPopularity
727,bin.model.main,['NVIDIA A100-SXM4-80GB'],175344,labels,40,600,0:00:04.348014,,32768,8,256,16,-1,1.0,True,True,data/regression-cat-medium-0-OnlineNewsPopularity,noisy-quantile,,AdamW,0.0024634522237801802,0.0,tabm,32,False,MLP,2,304,0.16925470278005467,0.7950172085968827,0.5855754017829895,0.2699443661827424,-0.7950172085968827,0.8435060713639386,0.6250389814376831,0.15619495724872334,-0.8435060713639386,0.858095152378204,0.6306542754173279,0.1561454717630011,-0.858095152378204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OnlineNewsPopularity
728,bin.model.main,['NVIDIA A100-SXM4-80GB'],175344,labels,40,640,0:00:04.320254,,32768,12,256,16,-1,1.0,True,True,data/regression-cat-medium-0-OnlineNewsPopularity,noisy-quantile,,AdamW,0.0024634522237801802,0.0,tabm,32,False,MLP,2,304,0.16925470278005467,0.7881695066102262,0.5829992294311523,0.2824666504453315,-0.7881695066102262,0.8438319766876127,0.626574695110321,0.1555427346352738,-0.8438319766876127,0.8575669776294169,0.6321665048599243,0.15718393098352945,-0.8575669776294169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OnlineNewsPopularity
