,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.backbone.k,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,config.model.backbone.moe_ratio,config.model.backbone.num_experts,config.model.num_embeddings.type,config.model.num_embeddings.d_embedding,config.bins.n_bins,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.train.7.precision,metrics.train.7.recall,metrics.train.7.f1-score,metrics.train.7.support,metrics.train.8.precision,metrics.train.8.recall,metrics.train.8.f1-score,metrics.train.8.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.val.7.precision,metrics.val.7.recall,metrics.val.7.f1-score,metrics.val.7.support,metrics.val.8.precision,metrics.val.8.recall,metrics.val.8.f1-score,metrics.val.8.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,metrics.test.7.precision,metrics.test.7.recall,metrics.test.7.f1-score,metrics.test.7.support,metrics.test.8.precision,metrics.test.8.recall,metrics.test.8.f1-score,metrics.test.8.support,Dataset
20,bin.model.main,['NVIDIA GeForce RTX 4090'],100816513,labels,209,4389,0:03:30.713190,,32768,14,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003741051898750371,0.06547053160600506,moe-sparse,4,3,1024,0.3532238774988441,0.5,32,PiecewiseLinearEmbeddingsV2,8,123,0.6544501964790002,0.5039730072021484,0.570968804492451,-0.6544501964790002,0.6901542837310548,0.5310623049736023,0.5223309786676025,-0.6901542837310548,0.6918435518790108,0.5321924686431885,0.5249666110116831,-0.6918435518790108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
21,bin.model.main,['NVIDIA GeForce RTX 4090'],100816513,labels,209,5016,0:03:38.685466,,32768,10,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003741051898750371,0.06547053160600506,moe-sparse,4,3,1024,0.3532238774988441,0.5,32,PiecewiseLinearEmbeddingsV2,8,123,0.6469913120099177,0.49802303314208984,0.5806925799405473,-0.6469913120099177,0.6890719821822466,0.5300695300102234,0.5238279750818602,-0.6890719821822466,0.6921480800520741,0.5326563715934753,0.5245483615877384,-0.6921480800520741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
22,bin.model.main,['NVIDIA GeForce RTX 4090'],100816513,labels,209,4180,0:03:22.887563,,32768,8,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003741051898750371,0.06547053160600506,moe-sparse,4,3,1024,0.3532238774988441,0.5,32,PiecewiseLinearEmbeddingsV2,8,123,0.6554234158248663,0.5066966414451599,0.5696918460715605,-0.6554234158248663,0.6905354981230252,0.532382607460022,0.5218031719673799,-0.6905354981230252,0.6910010405834881,0.5344023108482361,0.526122918097716,-0.6910010405834881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
23,bin.model.main,['NVIDIA GeForce RTX 4090'],100816513,labels,209,5016,0:03:40.000359,,32768,12,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003741051898750371,0.06547053160600506,moe-sparse,4,3,1024,0.3532238774988441,0.5,32,PiecewiseLinearEmbeddingsV2,8,123,0.6516894639906534,0.5023046135902405,0.5745807842824366,-0.6516894639906534,0.6899720743305616,0.5314962863922119,0.5225832170166258,-0.6899720743305616,0.6904518738976397,0.5319684743881226,0.5268758054813754,-0.6904518738976397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
24,bin.model.main,['NVIDIA GeForce RTX 4090'],100816513,labels,209,3762,0:03:09.572260,,32768,3,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003741051898750371,0.06547053160600506,moe-sparse,4,3,1024,0.3532238774988441,0.5,32,PiecewiseLinearEmbeddingsV2,8,123,0.6569648890599366,0.5090512633323669,0.5676653572469974,-0.6569648890599366,0.6889287018572764,0.5332596302032471,0.5240259639981761,-0.6889287018572764,0.690994010488054,0.5353612303733826,0.5261325685084235,-0.690994010488054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
25,bin.model.main,['NVIDIA GeForce RTX 4090'],100816513,labels,209,4598,0:03:27.648678,,32768,0,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003741051898750371,0.06547053160600506,moe-sparse,4,3,1024,0.3532238774988441,0.5,32,PiecewiseLinearEmbeddingsV2,8,123,0.6489126463881846,0.5013837814331055,0.5781984811786349,-0.6489126463881846,0.6868619559023955,0.528980016708374,0.5268774838274101,-0.6868619559023955,0.689524854867662,0.5328052639961243,0.5281454383758736,-0.689524854867662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
26,bin.model.main,['NVIDIA GeForce RTX 4090'],100816513,labels,209,3553,0:03:07.738088,,32768,13,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003741051898750371,0.06547053160600506,moe-sparse,4,3,1024,0.3532238774988441,0.5,32,PiecewiseLinearEmbeddingsV2,8,123,0.6612587700318121,0.5140211582183838,0.5619954865433204,-0.6612587700318121,0.6905014022423429,0.5358569025993347,0.5218503877553116,-0.6905014022423429,0.6914762472292,0.5370206832885742,0.5254708636136161,-0.6914762472292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
27,bin.model.main,['NVIDIA GeForce RTX 4090'],100816513,labels,209,4389,0:03:29.991566,,32768,1,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003741051898750371,0.06547053160600506,moe-sparse,4,3,1024,0.3532238774988441,0.5,32,PiecewiseLinearEmbeddingsV2,8,123,0.6501265210113893,0.5026033520698547,0.5766189044663232,-0.6501265210113893,0.6886741192413822,0.5318763256072998,0.5243776614854545,-0.6886741192413822,0.6895695877049777,0.5330818891525269,0.5280841879893933,-0.6895695877049777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
28,bin.model.main,['NVIDIA GeForce RTX 4090'],100816513,labels,209,5434,0:03:46.448274,,32768,9,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003741051898750371,0.06547053160600506,moe-sparse,4,3,1024,0.3532238774988441,0.5,32,PiecewiseLinearEmbeddingsV2,8,123,0.6470981231525469,0.4974852204322815,0.5805540707507746,-0.6470981231525469,0.6899271732058203,0.5290006995201111,0.5226452975195713,-0.6899271732058203,0.6906654786204953,0.5309385657310486,0.5265830142339476,-0.6906654786204953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
29,bin.model.main,['NVIDIA GeForce RTX 4090'],100816513,labels,209,4180,0:03:17.536452,,32768,4,512,16,-1,1.0,True,True,data/black-friday,noisy-quantile,ordinal,AdamW,0.0003741051898750371,0.06547053160600506,moe-sparse,4,3,1024,0.3532238774988441,0.5,32,PiecewiseLinearEmbeddingsV2,8,123,0.6542051336394327,0.5025321245193481,0.5712900342688354,-0.6542051336394327,0.689742592191443,0.5288679599761963,0.5229007050067819,-0.689742592191443,0.691190869249417,0.5311378836631775,0.5258624857688852,-0.691190869249417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black-friday
30,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,2736,0:00:43.051516,,32768,7,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,16830.066428864742,10190.75,0.8956921497473106,-16830.066428864742,30037.39962113898,14980.935546875,0.6972311262582267,-30037.39962113898,33263.28426358407,15667.9111328125,0.6167359883930328,-33263.28426358407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
31,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,1881,0:00:34.132475,,32768,6,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,20874.226788075288,11841.1806640625,0.8395402338584287,-20874.226788075288,29973.005454908922,15276.6201171875,0.6985278905881376,-29973.005454908922,32592.21698504108,15717.447265625,0.6320442323214048,-32592.21698504108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
32,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,1482,0:00:29.103787,,32768,5,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,24294.72897564408,13184.890625,0.7826451021747431,-24294.72897564408,30348.835892007457,15395.5966796875,0.6909201874286912,-30348.835892007457,32706.371733960343,15817.62890625,0.6294621621115837,-32706.371733960343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
33,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,1710,0:00:30.569349,,32768,11,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,22974.832839435414,12698.228515625,0.8056206737261243,-22974.832839435414,29938.914876795385,15162.453125,0.6992132722324781,-29938.914876795385,32031.448546701726,15650.42578125,0.644597082816994,-32031.448546701726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
34,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,2508,0:00:40.834036,,32768,2,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,17883.17287284334,10847.486328125,0.8822300461239612,-17883.17287284334,30081.47655950419,15242.6064453125,0.6963419069687328,-30081.47655950419,33284.37855811642,15755.8115234375,0.6162496725255469,-33284.37855811642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
35,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,1995,0:00:34.267733,,32768,14,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,20339.508745296676,11822.08203125,0.8476556778631753,-20339.508745296676,30589.219538915993,15639.0830078125,0.6860045383228801,-30589.219538915993,32720.67285371742,15849.2080078125,0.6291380360569097,-32720.67285371742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
36,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,2223,0:00:37.489667,,32768,10,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,20042.46691403032,11325.125,0.8520729236697044,-20042.46691403032,29879.970013371832,14945.6591796875,0.7003964850264666,-29879.970013371832,32601.76191557751,15629.3916015625,0.6318286668324273,-32601.76191557751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
37,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,1881,0:00:33.467332,,32768,8,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,22236.09462113345,12355.890625,0.8179199463973141,-22236.09462113345,30275.07912458694,15219.1796875,0.6924206964084982,-30275.07912458694,32335.647697239652,15509.53515625,0.637814586955062,-32335.647697239652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
38,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,1539,0:00:29.270146,,32768,12,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,23382.316737226876,12527.8896484375,0.7986644739832702,-23382.316737226876,30293.318075113526,14983.32421875,0.6920499767017934,-30293.318075113526,32401.606873733905,15349.12109375,0.6363354785934578,-32401.606873733905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
39,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,1596,0:00:30.697962,,32768,3,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,24179.173848583,13533.203125,0.7847077993654517,-24179.173848583,30546.307927473,16102.4091796875,0.6868849180287033,-30546.307927473,31775.6374601675,15967.5791015625,0.6502510811475826,-31775.6374601675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
40,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,2508,0:00:32.270439,,32768,0,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,16974.862355848425,10515.44140625,0.8938896123533843,-16974.862355848425,29403.683034613197,15068.5615234375,0.7098717587712664,-29403.683034613197,31837.800929084286,15631.72265625,0.6488813178151578,-31837.800929084286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
41,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,1767,0:00:32.187477,,32768,13,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,22232.30010592696,12793.6689453125,0.8179820707004981,-22232.30010592696,30399.10735531555,15680.0615234375,0.6898953961841415,-30399.10735531555,32633.91511909045,16192.28125,0.6311020936535388,-32633.91511909045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
42,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,1311,0:00:28.384488,,32768,1,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,24306.13420517545,13254.2373046875,0.7824409651978328,-24306.13420517545,30423.305803281797,15494.43359375,0.689401478438601,-30423.305803281797,32014.214842785073,15717.5400390625,0.6449794113357237,-32014.214842785073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
43,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,1368,0:00:27.785926,,32768,9,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,24685.642142751727,13483.0634765625,0.7755941290136933,-24685.642142751727,30160.719354816454,15378.9248046875,0.6947399617090911,-30160.719354816454,31587.324039873973,15591.998046875,0.6543842689162016,-31587.324039873973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
44,bin.model.main,['NVIDIA GeForce RTX 4090'],13612513,labels,57,1767,0:00:31.718033,,32768,4,256,16,-1,1.0,True,True,data/house,noisy-quantile,,AdamW,0.00010898234716382562,0.0,moe-sparse,5,1,528,0.23930025919581674,0.5,48,PiecewiseLinearEmbeddingsV2,20,110,22411.172213875827,12875.4326171875,0.8150414192771227,-22411.172213875827,30550.210997634695,15789.8056640625,0.6868048849942119,-30550.210997634695,32395.178900570994,15969.8994140625,0.6364797734819652,-32395.178900570994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house
45,bin.model.main,['NVIDIA GeForce RTX 4090'],20788770,probs,102,1326,0:00:34.110954,,32768,7,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.002487330913292711,0.002469504308908837,moe-sparse,4,1,800,0.0,0.25,64,PiecewiseLinearEmbeddingsV2,32,103,,,,0.8709305896805897,,,,0.8635037617073545,,,,0.8621706283397825,0.895665589894412,0.9394184576485461,0.9170204363708164,19775.0,0.7742604107782175,0.6550294914713853,0.709671848013817,6273.0,0.8709305896805897,0.8349630003363148,0.7972239745599657,0.8133461421923167,26048.0,0.866428232377678,0.8709305896805897,0.8670857889981406,26048.0,0.2810005681640526,0.9281214234020827,0.8894009216589862,0.9367037411526795,0.9124396730030533,4945.0,0.7601532567049808,0.6326530612244898,0.6905673512008355,1568.0,0.8635037617073545,0.8247770891819834,0.7846784011885847,0.8015035121019444,6513.0,0.8582846405830027,0.8635037617073545,0.8590240733430077,6513.0,0.29740204631279793,0.9180631074472257,0.8910290844908295,0.9337354242058705,0.9118825100133511,12435.0,0.7464615384615385,0.6307852314092564,0.6837655016910935,3846.0,0.8621706283397825,0.818745311476184,0.7822603278075635,0.7978240058522224,16281.0,0.856878431457929,0.8621706283397825,0.8579952786389022,16281.0,0.29948488705783216,0.9146034052057699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
46,bin.model.main,['NVIDIA GeForce RTX 4090'],20788770,probs,102,3672,0:01:00.165729,,32768,6,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.002487330913292711,0.002469504308908837,moe-sparse,4,1,800,0.0,0.25,64,PiecewiseLinearEmbeddingsV2,32,103,,,,0.885710995085995,,,,0.8656533087670812,,,,0.8650574289048584,0.900409992372235,0.955094816687737,0.926946577998086,19775.0,0.8249211356466877,0.6669854933843457,0.7375936535918907,6273.0,0.885710995085995,0.8626655640094614,0.8110401550360413,0.8322701157949883,26048.0,0.882230416272751,0.885710995085995,0.8813457297640541,26048.0,0.2478809384692492,0.9445846959547903,0.8874714394516374,0.9425682507583417,0.9141904481710306,4945.0,0.774781919111816,0.6230867346938775,0.6907034287734182,1568.0,0.8656533087670812,0.8311266792817267,0.7828274927261096,0.8024469384722244,6513.0,0.8603415196154882,0.8656533087670812,0.8603861112425097,6513.0,0.30967888512718156,0.92095634891975,0.8880382049727107,0.9420989143546441,0.9142701057478441,12435.0,0.7669148591777274,0.6159646385855434,0.6832011535688536,3846.0,0.8650574289048584,0.8274765320752191,0.7790317764700938,0.7987356296583488,16281.0,0.8594256880555984,0.8650574289048584,0.8596855476690775,16281.0,0.3191369544658889,0.9152177385848951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
