,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.k,config.model.share_training_batches,config.model.backbone.type,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,config.model.num_embeddings.type,config.model.num_embeddings.d_embedding,config.bins.n_bins,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.train.7.precision,metrics.train.7.recall,metrics.train.7.f1-score,metrics.train.7.support,metrics.train.8.precision,metrics.train.8.recall,metrics.train.8.f1-score,metrics.train.8.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.val.7.precision,metrics.val.7.recall,metrics.val.7.f1-score,metrics.val.7.support,metrics.val.8.precision,metrics.val.8.recall,metrics.val.8.f1-score,metrics.val.8.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,metrics.test.7.precision,metrics.test.7.recall,metrics.test.7.f1-score,metrics.test.7.support,metrics.test.8.precision,metrics.test.8.recall,metrics.test.8.f1-score,metrics.test.8.support,Dataset
499,bin.model.main,['NVIDIA A100-SXM4-80GB'],1877952,probs,57,1197,0:00:08.155603,,32768,2,64,16,-1,1.0,True,True,data/classif-num-medium-0-kdd_ipums_la_97-small,noisy-quantile,,AdamW,0.0009632587626107907,0.0,tabm,32,False,MLP,3,768,0.4693678103562053,PiecewiseLinearEmbeddingsV2,28,6,,,,0.9107683833654641,,,,0.9057815845824411,,,,0.8752293577981651,0.9765822784810126,0.8431693989071039,0.9049853372434019,1830.0,0.8600682593856656,0.9794558578567463,0.9158878504672898,1801.0,0.9107683833654641,0.9183252689333391,0.9113126283819251,0.9104365938553458,3631.0,0.9187905548812549,0.9107683833654641,0.9103930558653304,3631.0,0.2192172358585991,0.963785146685357,0.95,0.8636363636363636,0.9047619047619048,242.0,0.8663967611336032,0.9511111111111111,0.9067796610169492,225.0,0.9057815845824411,0.9081983805668016,0.9073737373737374,0.905770782889427,467.0,0.9097200669273248,0.9057815845824411,0.9057340571331789,467.0,0.2413928705446418,0.9595408631772269,0.9195652173913044,0.8103448275862069,0.8615071283095722,522.0,0.8428571428571429,0.9348591549295775,0.8864774624373956,568.0,0.8752293577981651,0.8812111801242236,0.8726019912578922,0.8739922953734839,1090.0,0.8795925693771725,0.8752293577981651,0.8745191923321444,1090.0,0.28070939614635426,0.9430380173762883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kdd_ipums_la_97-small
500,bin.model.main,['NVIDIA A100-SXM4-80GB'],1877952,probs,57,1140,0:00:07.933607,,32768,14,64,16,-1,1.0,True,True,data/classif-num-medium-0-kdd_ipums_la_97-small,noisy-quantile,,AdamW,0.0009632587626107907,0.0,tabm,32,False,MLP,3,768,0.4693678103562053,PiecewiseLinearEmbeddingsV2,28,6,,,,0.9096667584687413,,,,0.9100642398286938,,,,0.8770642201834863,0.9759188846641318,0.8415300546448088,0.903755868544601,1830.0,0.8587433024841695,0.9789006107717935,0.9148936170212767,1801.0,0.9096667584687413,0.9173310935741507,0.9102153327083011,0.9093247427829388,3631.0,0.9177990214016387,0.9096667584687413,0.9092802654067582,3631.0,0.21980314345346727,0.9643306845316657,0.9504504504504504,0.871900826446281,0.9094827586206896,242.0,0.8734693877551021,0.9511111111111111,0.9106382978723404,225.0,0.9100642398286938,0.9119599191027763,0.911505968778696,0.9100605282465151,467.0,0.9133610733488371,0.9100642398286938,0.9100394959475021,467.0,0.2424223085522594,0.9590082644628098,0.9163090128755365,0.8180076628352491,0.8643724696356275,522.0,0.8477564102564102,0.9313380281690141,0.8875838926174496,568.0,0.8770642201834863,0.8820327115659734,0.8746728455021315,0.8759781811265386,1090.0,0.8805861887584138,0.8770642201834863,0.8764679634463385,1090.0,0.2802147336447169,0.9424208083751552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kdd_ipums_la_97-small
501,bin.model.main,['NVIDIA A100-SXM4-80GB'],1877952,probs,57,2508,0:00:13.272062,,32768,10,64,16,-1,1.0,True,True,data/classif-num-medium-0-kdd_ipums_la_97-small,noisy-quantile,,AdamW,0.0009632587626107907,0.0,tabm,32,False,MLP,3,768,0.4693678103562053,PiecewiseLinearEmbeddingsV2,28,6,,,,0.9410630680253373,,,,0.9100642398286938,,,,0.8761467889908257,0.9920828258221681,0.8901639344262295,0.9383640552995393,1830.0,0.8989441930618401,0.9927817878956136,0.9435356200527705,1801.0,0.9410630680253373,0.9455135094420042,0.9414728611609215,0.9409498376761549,3631.0,0.9458854483500252,0.9410630680253373,0.9409291855998888,3631.0,0.15981998225217378,0.987838875184703,0.9504504504504504,0.871900826446281,0.9094827586206896,242.0,0.8734693877551021,0.9511111111111111,0.9106382978723404,225.0,0.9100642398286938,0.9119599191027763,0.911505968778696,0.9100605282465151,467.0,0.9133610733488371,0.9100642398286938,0.9100394959475021,467.0,0.2603948187561762,0.9514233241505969,0.9252747252747253,0.8065134099616859,0.8618219037871034,522.0,0.8409448818897638,0.9401408450704225,0.8877805486284289,568.0,0.8761467889908257,0.8831098035822446,0.8733271275160541,0.8748012262077662,1090.0,0.8813303665199931,0.8761467889908257,0.8753489774291887,1090.0,0.30506894768950005,0.9376989908801467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kdd_ipums_la_97-small
502,bin.model.main,['NVIDIA A100-SXM4-80GB'],1877952,probs,57,1083,0:00:07.734625,,32768,8,64,16,-1,1.0,True,True,data/classif-num-medium-0-kdd_ipums_la_97-small,noisy-quantile,,AdamW,0.0009632587626107907,0.0,tabm,32,False,MLP,3,768,0.4693678103562053,PiecewiseLinearEmbeddingsV2,28,6,,,,0.9088405397961994,,,,0.9079229122055674,,,,0.8752293577981651,0.9764780673871583,0.839344262295082,0.9027328827505142,1830.0,0.8571428571428571,0.9794558578567463,0.9142264835449597,1801.0,0.9088405397961994,0.9168104622650077,0.9094000600759141,0.908479683147737,3631.0,0.9172870143301528,0.9088405397961994,0.9084337847143799,3631.0,0.22216443444664993,0.9635175357952321,0.9502262443438914,0.8677685950413223,0.9071274298056154,242.0,0.8699186991869918,0.9511111111111111,0.9087048832271762,225.0,0.9079229122055674,0.9100724717654416,0.9094398530762167,0.9079161565163958,467.0,0.911534172266156,0.9079229122055674,0.9078874448374167,467.0,0.24269401471219462,0.958751147842057,0.9177489177489178,0.8122605363984674,0.8617886178861789,522.0,0.8439490445859873,0.9330985915492958,0.88628762541806,568.0,0.8752293577981651,0.8808489811674525,0.8726795639738816,0.8740381216521195,1090.0,0.8792917361374091,0.8752293577981651,0.8745550731871959,1090.0,0.27919715797657574,0.9429739355674276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kdd_ipums_la_97-small
503,bin.model.main,['NVIDIA A100-SXM4-80GB'],1877952,probs,57,1311,0:00:08.603669,,32768,12,64,16,-1,1.0,True,True,data/classif-num-medium-0-kdd_ipums_la_97-small,noisy-quantile,,AdamW,0.0009632587626107907,0.0,tabm,32,False,MLP,3,768,0.4693678103562053,PiecewiseLinearEmbeddingsV2,28,6,,,,0.9088405397961994,,,,0.9057815845824411,,,,0.8770642201834863,0.9801409352978859,0.8360655737704918,0.902388675906812,1830.0,0.855072463768116,0.9827873403664631,0.914492379230173,1801.0,0.9088405397961994,0.917606699533001,0.9094264570684775,0.9084405275684926,3631.0,0.9181061467478677,0.9088405397961994,0.9083921927576446,3631.0,0.21723803404546313,0.9649884854497957,0.9541284403669725,0.859504132231405,0.9043478260869566,242.0,0.8634538152610441,0.9555555555555556,0.9071729957805907,225.0,0.9057815845824411,0.9087911278140084,0.9075298438934802,0.9057604109337737,467.0,0.9104415224893839,0.9057815845824411,0.9057089892155812,467.0,0.24183658828223645,0.9582552800734618,0.9292035398230089,0.8045977011494253,0.8624229979466119,522.0,0.8401253918495298,0.9436619718309859,0.888888888888889,568.0,0.8770642201834863,0.8846644658362693,0.8741298364902056,0.8756559434177504,1090.0,0.8827848351909574,0.8770642201834863,0.8762143979972663,1090.0,0.2790446986350009,0.9437800172683611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kdd_ipums_la_97-small
504,bin.model.main,['NVIDIA A100-SXM4-80GB'],1877952,probs,57,570,0:00:05.763384,,32768,3,64,16,-1,1.0,True,True,data/classif-num-medium-0-kdd_ipums_la_97-small,noisy-quantile,,AdamW,0.0009632587626107907,0.0,tabm,32,False,MLP,3,768,0.4693678103562053,PiecewiseLinearEmbeddingsV2,28,6,,,,0.8986505095015147,,,,0.9057815845824411,,,,0.8743119266055046,0.9638324873096447,0.8300546448087431,0.8919553728714034,1830.0,0.848661800486618,0.9683509161576902,0.9045643153526971,1801.0,0.8986505095015147,0.9062471438981313,0.8992027804832167,0.8982598441120502,3631.0,0.9067070653960476,0.8986505095015147,0.8982094916840748,3631.0,0.2404197941721864,0.9558501196967076,0.9541284403669725,0.859504132231405,0.9043478260869566,242.0,0.8634538152610441,0.9555555555555556,0.9071729957805907,225.0,0.9057815845824411,0.9087911278140084,0.9075298438934802,0.9057604109337737,467.0,0.9104415224893839,0.9057815845824411,0.9057089892155812,467.0,0.24473253271614645,0.9577961432506887,0.9212253829321663,0.8065134099616859,0.8600612870275791,522.0,0.8404423380726699,0.9366197183098591,0.8859283930058285,568.0,0.8743119266055046,0.8808338605024181,0.8715665641357725,0.8729948400167038,1090.0,0.8791292641429974,0.8743119266055046,0.8735406596841347,1090.0,0.27348283411963115,0.9441813717554369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kdd_ipums_la_97-small
505,bin.model.main,['NVIDIA A100-SXM4-80GB'],1877952,probs,57,2736,0:00:13.970777,,32768,0,64,16,-1,1.0,True,True,data/classif-num-medium-0-kdd_ipums_la_97-small,noisy-quantile,,AdamW,0.0009632587626107907,0.0,tabm,32,False,MLP,3,768,0.4693678103562053,PiecewiseLinearEmbeddingsV2,28,6,,,,0.9391352244560727,,,,0.9122055674518201,,,,0.8779816513761468,0.9890577507598785,0.8890710382513661,0.9364028776978418,1830.0,0.8977844914400805,0.9900055524708495,0.9416424610509638,1801.0,0.9391352244560727,0.9434211210999794,0.9395382953611078,0.9390226693744028,3631.0,0.9437856108438895,0.9391352244560727,0.9390017456733231,3631.0,0.1574139338351164,0.9877253984580515,0.9506726457399103,0.8760330578512396,0.9118279569892473,242.0,0.8770491803278688,0.9511111111111111,0.9125799573560767,225.0,0.9122055674518201,0.9138609130338895,0.9135720844811754,0.912203957172662,467.0,0.9152009546955648,0.9122055674518201,0.9121902697998182,467.0,0.26431892991954936,0.9522681359044995,0.9182795698924732,0.8180076628352491,0.8652482269503545,522.0,0.848,0.9330985915492958,0.8885163453478625,568.0,0.8779816513761468,0.8831397849462366,0.8755531271922724,0.8768822861491086,1090.0,0.8816568215448357,0.8779816513761468,0.8773732647941935,1090.0,0.30324482001099706,0.940832254060763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kdd_ipums_la_97-small
506,bin.model.main,['NVIDIA A100-SXM4-80GB'],1877952,probs,57,1140,0:00:07.913609,,32768,13,64,16,-1,1.0,True,True,data/classif-num-medium-0-kdd_ipums_la_97-small,noisy-quantile,,AdamW,0.0009632587626107907,0.0,tabm,32,False,MLP,3,768,0.4693678103562053,PiecewiseLinearEmbeddingsV2,28,6,,,,0.9096667584687413,,,,0.9079229122055674,,,,0.8743119266055046,0.9747155499367889,0.8426229508196721,0.9038686987104337,1830.0,0.8594436310395315,0.9777901166018879,0.9148051948051947,1801.0,0.9096667584687413,0.9170795904881601,0.91020653371078,0.9093369467578143,3631.0,0.9175399162452547,0.9096667584687413,0.9092932730609334,3631.0,0.22155634703547958,0.9629167766541357,0.9585253456221198,0.859504132231405,0.906318082788671,242.0,0.864,0.96,0.9094736842105263,225.0,0.9079229122055674,0.9112626728110599,0.9097520661157025,0.9078958834995987,467.0,0.9129831555472226,0.9079229122055674,0.9078384474994149,467.0,0.24159376054522624,0.958732782369146,0.9193899782135077,0.8084291187739464,0.8603465851172274,522.0,0.8415213946117274,0.9348591549295775,0.8857381150959133,568.0,0.8743119266055046,0.8804556864126175,0.871644136851762,0.8730423501065703,1090.0,0.8788125878595524,0.8743119266055046,0.8735781346841022,1090.0,0.28015881040691143,0.9429705628406454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kdd_ipums_la_97-small
507,bin.model.main,['NVIDIA A100-SXM4-80GB'],1877952,probs,57,1140,0:00:09.200181,,32768,1,64,16,-1,1.0,True,True,data/classif-num-medium-0-kdd_ipums_la_97-small,noisy-quantile,,AdamW,0.0009632587626107907,0.0,tabm,32,False,MLP,3,768,0.4693678103562053,PiecewiseLinearEmbeddingsV2,28,6,,,,0.9088405397961994,,,,0.9100642398286938,,,,0.8752293577981651,0.9740670461733081,0.8415300546448088,0.9029610085019056,1830.0,0.8585365853658536,0.9772348695169351,0.9140482991430797,1801.0,0.9088405397961994,0.9163018157695808,0.9093824620808719,0.9085046538224927,3631.0,0.916763173985419,0.9088405397961994,0.9084603779441405,3631.0,0.2217406143232846,0.9633828201090469,0.9545454545454546,0.8677685950413223,0.9090909090909091,242.0,0.8704453441295547,0.9555555555555556,0.9110169491525424,225.0,0.9100642398286938,0.9124953993375047,0.911662075298439,0.9100539291217258,467.0,0.9140261293986077,0.9100642398286938,0.9100188727180343,467.0,0.2423091858697484,0.9586409550045913,0.9177489177489178,0.8122605363984674,0.8617886178861789,522.0,0.8439490445859873,0.9330985915492958,0.88628762541806,568.0,0.8752293577981651,0.8808489811674525,0.8726795639738816,0.8740381216521195,1090.0,0.8792917361374091,0.8752293577981651,0.8745550731871959,1090.0,0.28097145030696774,0.9418440720954078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kdd_ipums_la_97-small
508,bin.model.main,['NVIDIA A100-SXM4-80GB'],1877952,probs,57,1140,0:00:07.966535,,32768,9,64,16,-1,1.0,True,True,data/classif-num-medium-0-kdd_ipums_la_97-small,noisy-quantile,,AdamW,0.0009632587626107907,0.0,tabm,32,False,MLP,3,768,0.4693678103562053,PiecewiseLinearEmbeddingsV2,28,6,,,,0.9096667584687413,,,,0.9100642398286938,,,,0.8761467889908257,0.9789540816326531,0.8387978142076503,0.9034726309593879,1830.0,0.8570043625787688,0.9816768461965575,0.9151138716356109,1801.0,0.9096667584687413,0.9179792221057109,0.9102373302021038,0.9092932512974994,3631.0,0.9184662149248466,0.9096667584687413,0.9092467632804778,3631.0,0.2209088060721027,0.9638118470916279,0.9587155963302753,0.8636363636363636,0.908695652173913,242.0,0.8674698795180723,0.96,0.9113924050632911,225.0,0.9100642398286938,0.9130927379241738,0.9118181818181819,0.910044028618602,467.0,0.9147535272023402,0.9100642398286938,0.9099949442512365,467.0,0.24145800357652347,0.9591919191919192,0.9215686274509803,0.8103448275862069,0.8623853211009175,522.0,0.8431061806656102,0.9366197183098591,0.8874061718098416,568.0,0.8761467889908257,0.8823374040582952,0.8734822729480329,0.8748957464553795,1090.0,0.8806817744472278,0.8761467889908257,0.8754237093602467,1090.0,0.2783449471284394,0.9424747720036696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kdd_ipums_la_97-small
509,bin.model.main,['NVIDIA A100-SXM4-80GB'],1877952,probs,57,1596,0:00:09.755358,,32768,4,64,16,-1,1.0,True,True,data/classif-num-medium-0-kdd_ipums_la_97-small,noisy-quantile,,AdamW,0.0009632587626107907,0.0,tabm,32,False,MLP,3,768,0.4693678103562053,PiecewiseLinearEmbeddingsV2,28,6,,,,0.9173781327458,,,,0.9122055674518201,,,,0.8779816513761468,0.9823455233291298,0.8513661202185793,0.9121779859484778,1830.0,0.8669926650366748,0.9844530816213215,0.9219968798751951,1801.0,0.9173781327458,0.9246690941829023,0.9179096009199503,0.9170874329118364,3631.0,0.9251297431625884,0.9173781327458,0.9170482222365576,3631.0,0.20212570459790624,0.9704174669203205,0.9631336405529954,0.8636363636363636,0.9106753812636166,242.0,0.868,0.9644444444444444,0.9136842105263158,225.0,0.9122055674518201,0.9155668202764977,0.914040404040404,0.9121797958949662,467.0,0.9172983747619377,0.9122055674518201,0.9121250313366516,467.0,0.24436882413191138,0.9562718089990817,0.925601750547046,0.8103448275862069,0.86414708886619,522.0,0.8436018957345972,0.9401408450704225,0.8892589508742715,568.0,0.8779816513761468,0.8846018231408216,0.8752428363283147,0.8767030198702308,1090.0,0.8828715509750543,0.8779816513761468,0.8772329031970068,1090.0,0.28769301170716766,0.9418541902757541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kdd_ipums_la_97-small
510,bin.model.main,['NVIDIA A100-SXM4-80GB'],1418432,labels,98,3626,0:00:43.959303,,32768,7,512,16,-1,1.0,True,True,data/regression-num-large-0-year,noisy-quantile,,AdamW,0.001409201004340121,0.000326693734663566,tabm,32,False,MLP,4,400,0.4968036080156015,PiecewiseLinearEmbeddingsV2,20,2,7.9786841609341455,5.667186260223389,0.4730335149190389,-7.9786841609341455,8.802435572571795,6.134154796600342,0.3287781666191416,-8.802435572571795,8.87749005698762,6.136639595031738,0.33639283725552294,-8.87749005698762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,year
511,bin.model.main,['NVIDIA A100-SXM4-80GB'],1418432,labels,98,2940,0:00:38.416073,,32768,6,512,16,-1,1.0,True,True,data/regression-num-large-0-year,noisy-quantile,,AdamW,0.001409201004340121,0.000326693734663566,tabm,32,False,MLP,4,400,0.4968036080156015,PiecewiseLinearEmbeddingsV2,20,2,8.272192496622155,5.823086261749268,0.4335498523299721,-8.272192496622155,8.800657715927269,6.1387248039245605,0.32904931579788943,-8.800657715927269,8.881631442206736,6.142668724060059,0.3357736339620463,-8.881631442206736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,year
512,bin.model.main,['NVIDIA A100-SXM4-80GB'],1418432,labels,98,2744,0:00:36.562353,,32768,5,512,16,-1,1.0,True,True,data/regression-num-large-0-year,noisy-quantile,,AdamW,0.001409201004340121,0.000326693734663566,tabm,32,False,MLP,4,400,0.4968036080156015,PiecewiseLinearEmbeddingsV2,20,2,8.281190116233955,5.847308158874512,0.43231692834064117,-8.281190116233955,8.799994069877707,6.160930156707764,0.3291506141352104,-8.799994069877707,8.88455631313954,6.169356346130371,0.33533595775362657,-8.88455631313954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,year
513,bin.model.main,['NVIDIA A100-SXM4-80GB'],1418432,labels,98,3724,0:00:44.843210,,32768,11,512,16,-1,1.0,True,True,data/regression-num-large-0-year,noisy-quantile,,AdamW,0.001409201004340121,0.000326693734663566,tabm,32,False,MLP,4,400,0.4968036080156015,PiecewiseLinearEmbeddingsV2,20,2,7.999325485404101,5.685645580291748,0.4703034031322323,-7.999325485404101,8.794164751652042,6.1275458335876465,0.33003897664581794,-8.794164751652042,8.86257752894399,6.131346225738525,0.3386204007950395,-8.86257752894399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,year
514,bin.model.main,['NVIDIA A100-SXM4-80GB'],1418432,labels,98,2744,0:00:36.793491,,32768,2,512,16,-1,1.0,True,True,data/regression-num-large-0-year,noisy-quantile,,AdamW,0.001409201004340121,0.000326693734663566,tabm,32,False,MLP,4,400,0.4968036080156015,PiecewiseLinearEmbeddingsV2,20,2,8.324263201576526,5.841772079467773,0.4263962138318286,-8.324263201576526,8.798150249623008,6.1376237869262695,0.32943156485892244,-8.798150249623008,8.894053892411113,6.149447441101074,0.33391415560242044,-8.894053892411113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,year
515,bin.model.main,['NVIDIA A100-SXM4-80GB'],1418432,labels,98,3136,0:00:39.773900,,32768,14,512,16,-1,1.0,True,True,data/regression-num-large-0-year,noisy-quantile,,AdamW,0.001409201004340121,0.000326693734663566,tabm,32,False,MLP,4,400,0.4968036080156015,PiecewiseLinearEmbeddingsV2,20,2,8.256482438563093,5.842582702636719,0.43569937102688594,-8.256482438563093,8.792032918186365,6.166483402252197,0.3303638221289349,-8.792032918186365,8.872463669819428,6.1711297035217285,0.3371440711720075,-8.872463669819428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,year
516,bin.model.main,['NVIDIA A100-SXM4-80GB'],1418432,labels,98,1960,0:00:29.951553,,32768,10,512,16,-1,1.0,True,True,data/regression-num-large-0-year,noisy-quantile,,AdamW,0.001409201004340121,0.000326693734663566,tabm,32,False,MLP,4,400,0.4968036080156015,PiecewiseLinearEmbeddingsV2,20,2,8.495094229999012,5.979764461517334,0.40261159741219565,-8.495094229999012,8.806336756997016,6.187174320220947,0.3281831128486882,-8.806336756997016,8.892731482383432,6.196296691894531,0.3341122668050519,-8.892731482383432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,year
517,bin.model.main,['NVIDIA A100-SXM4-80GB'],1418432,labels,98,2744,0:00:36.654158,,32768,8,512,16,-1,1.0,True,True,data/regression-num-large-0-year,noisy-quantile,,AdamW,0.001409201004340121,0.000326693734663566,tabm,32,False,MLP,4,400,0.4968036080156015,PiecewiseLinearEmbeddingsV2,20,2,8.377927353949,5.891011714935303,0.41897662391970025,-8.377927353949,8.805944723627666,6.16383695602417,0.3282429335625414,-8.805944723627666,8.890524597137375,6.167934417724609,0.3344427262825651,-8.890524597137375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,year
